instance,n,num_variables,seed,penalty_factor,penalty,path_upper_bound_kms,provably_sufficient,feasibility_rate,best_raw_dv_kms,best_repaired_dv_kms,mean_feasible_dv_kms,reference_dv_kms,gap_pct,reason
n15_td30d,15,225,1,2.0,4.59750954462948,2.29875477231474,True,1.0,3.983660153766929,3.983660153766929,9.102516592835913,2.185549471053853,82.27270562976743,
n15_td30d,15,225,1,4.0,9.19501908925896,2.29875477231474,True,1.0,5.880239160526805,5.880239160526805,10.530806370471272,2.185549471053853,169.05083771411515,
n15_td30d,15,225,1,8.0,18.39003817851792,2.29875477231474,True,1.0,5.672974752490663,5.672974752490663,11.351949385286524,2.185549471053853,159.56743727952326,
n15_td30d,15,225,2,0.5,1.14937738615737,2.29875477231474,False,0.926,2.4899302924002233,2.4899302924002233,4.363020002448175,2.185549471053853,13.926970099633584,
n15_td30d,15,225,2,1.0,2.29875477231474,2.29875477231474,False,1.0,2.656308883846846,2.656308883846846,6.844074818340257,2.185549471053853,21.539636554920747,
n15_td30d,15,225,2,1.05,2.413692510930477,2.29875477231474,True,1.0,3.52801524345192,3.52801524345192,7.017054560278015,2.185549471053853,61.42463440787461,
n15_td30d,15,225,2,1.1,2.528630249546214,2.29875477231474,True,1.0,3.593294361807562,3.593294361807562,7.182778111075843,2.185549471053853,64.41148596260811,
n15_td30d,15,225,2,1.5,3.44813215847211,2.29875477231474,True,1.0,3.949175700627185,3.949175700627185,8.241486381657085,2.185549471053853,80.69486657389304,
n15_td30d,15,225,2,2.0,4.59750954462948,2.29875477231474,True,1.0,4.302184686715939,4.302184686715939,9.083548879333248,2.185549471053853,96.84682244421867,
n15_td30d,15,225,2,4.0,9.19501908925896,2.29875477231474,True,1.0,4.742102869129629,4.742102869129629,10.640321429264112,2.185549471053853,116.97531590730945,
n15_td30d,15,225,2,8.0,18.39003817851792,2.29875477231474,True,1.0,5.4835904939059,5.4835904939059,11.342399628611718,2.185549471053853,150.9021445880042,
n15_td30d,15,225,3,0.5,1.14937738615737,2.29875477231474,False,0.936,2.6035323578235854,2.6035323578235854,4.477911203409295,2.185549471053853,19.124842164665548,
n15_td30d,15,225,3,1.0,2.29875477231474,2.29875477231474,False,1.0,3.3800895256703685,3.3800895256703685,6.823430287942116,2.185549471053853,54.65628074026247,
n15_td30d,15,225,3,1.05,2.413692510930477,2.29875477231474,True,1.0,2.883479242101739,2.883479242101739,6.874143203155216,2.185549471053853,31.93383541720289,
n15_td30d,15,225,3,1.1,2.528630249546214,2.29875477231474,True,1.0,3.1476996506774535,3.1476996506774535,7.010137245306863,2.185549471053853,44.02326245031917,
n15_td30d,15,225,3,1.5,3.44813215847211,2.29875477231474,True,1.0,3.5220384279463746,3.5220384279463746,8.164492521011638,2.185549471053853,61.15116471136559,
n15_td30d,15,225,3,2.0,4.59750954462948,2.29875477231474,True,1.0,3.4410492719542036,3.4410492719542036,9.296357992258992,2.185549471053853,57.4454990623003,
n15_td30d,15,225,3,4.0,9.19501908925896,2.29875477231474,True,1.0,4.364928877501031,4.364928877501031,10.397720614718867,2.185549471053853,99.71768817460351,
n15_td30d,15,225,3,8.0,18.39003817851792,2.29875477231474,True,1.0,4.647336703234788,4.647336703234788,11.292719080004558,2.185549471053853,112.63928201057291,
n15_td30d,15,225,4,0.5,1.14937738615737,2.29875477231474,False,0.938,2.652131899440474,2.652131899440474,4.480691307089759,2.185549471053853,21.348518281841436,
n15_td30d,15,225,4,1.0,2.29875477231474,2.29875477231474,False,1.0,3.0189039126872057,3.0189039126872057,6.710018975332619,2.185549471053853,38.13020261817803,
n15_td30d,15,225,4,1.05,2.413692510930477,2.29875477231474,True,1.0,2.741301716668767,2.741301716668767,7.016057048608652,2.185549471053853,25.42849077431017,
n15_td30d,15,225,4,1.1,2.528630249546214,2.29875477231474,True,1.0,3.313477559217945,3.313477559217945,7.194077846720251,2.185549471053853,51.60844460867842,
n15_td30d,15,225,4,1.5,3.44813215847211,2.29875477231474,True,1.0,3.7021966407794435,3.7021966407794435,8.283422259304366,2.185549471053853,69.39431890298397,
n15_td30d,15,225,4,2.0,4.59750954462948,2.29875477231474,True,1.0,3.3385818460704666,3.3385818460704666,9.209425670213918,2.185549471053853,52.7570933665771,
n15_td30d,15,225,4,4.0,9.19501908925896,2.29875477231474,True,1.0,5.469460065196396,5.469460065196396,10.61561215308648,2.185549471053853,150.25560563307994,
n15_td30d,15,225,4,8.0,18.39003817851792,2.29875477231474,True,1.0,4.603233119089116,4.603233119089116,11.203636575346131,2.185549471053853,110.62131880590542,
n15_td30d,15,225,5,0.5,1.14937738615737,2.29875477231474,False,0.932,2.5799904870739296,2.5799904870739296,4.448857243607179,2.185549471053853,18.047681887057916,
n15_td30d,15,225,5,1.0,2.29875477231474,2.29875477231474,False,1.0,2.9806365589563013,2.9806365589563013,6.757582727183142,2.185549471053853,36.37927662735833,
n15_td30d,15,225,5,1.05,2.413692510930477,2.29875477231474,True,1.0,3.123900735662324,3.123900735662324,7.040504909163945,2.185549471053853,42.93434109071005,
n15_td30d,15,225,5,1.1,2.528630249546214,2.29875477231474,True,1.0,3.1031840092443215,3.1031840092443215,7.203947905808765,2.185549471053853,41.98644552978216,
n15_td30d,15,225,5,1.5,3.44813215847211,2.29875477231474,True,1.0,3.416079130320925,3.416079130320925,8.295231050028992,2.185549471053853,56.30298813019871,
n15_td30d,15,225,5,2.0,4.59750954462948,2.29875477231474,True,1.0,3.8783344370703094,3.8783344370703094,9.103704749988397,2.185549471053853,77.453518597326,
n15_td30d,15,225,5,4.0,9.19501908925896,2.29875477231474,True,1.0,4.368224564949294,4.368224564949294,10.555605623809214,2.185549471053853,99.8684826311881,
n15_td30d,15,225,5,8.0,18.39003817851792,2.29875477231474,True,1.0,6.19452811533163,6.19452811533163,11.354970934797937,2.185549471053853,183.4311552940818,
n20_td30d,20,400,1,0.5,1.8361474382772303,3.6722948765544605,False,0.908,5.827884257739459,5.827884257739459,9.290934117404383,3.6722948765544605,58.69870077556205,
n20_td30d,20,400,1,1.0,3.6722948765544605,3.6722948765544605,False,1.0,7.759108454829645,7.759108454829645,13.889268718194442,3.6722948765544605,111.28772921714958,
n20_td30d,20,400,1,1.05,3.855909620382184,3.6722948765544605,True,1.0,7.72891403079395,7.72891403079395,14.201122189946192,3.6722948765544605,110.46550700867526,
n20_td30d,20,400,1,1.1,4.039524364209907,3.6722948765544605,True,1.0,7.262855198553735,7.262855198553735,14.324717423946417,3.6722948765544605,97.77429217144258,
n20_td30d,20,400,1,1.5,5.508442314831691,3.6722948765544605,True,1.0,8.707901702530133,8.707901702530133,16.190305439899284,3.6722948765544605,137.1242505095436,
n20_td30d,20,400,1,2.0,7.344589753108921,3.6722948765544605,True,1.0,7.480147804860508,7.480147804860508,17.59857886382661,3.6722948765544605,103.69137164384725,
n20_td30d,20,400,1,4.0,14.689179506217842,3.6722948765544605,True,1.0,8.487374071295763,8.487374071295763,20.07867787771128,3.6722948765544605,131.1190783039477,
n20_td30d,20,400,1,8.0,29.378359012435684,3.6722948765544605,True,1.0,13.051187138217553,13.051187138217553,21.83240761060838,3.6722948765544605,255.39594659301602,
n20_td30d,20,400,2,0.5,1.8361474382772303,3.6722948765544605,False,0.916,5.246351293729136,5.246351293729136,9.296943616934984,3.6722948765544605,42.863018087794124,
n20_td30d,20,400,2,1.0,3.6722948765544605,3.6722948765544605,False,1.0,7.259346105335409,7.259346105335409,13.580850250641317,3.6722948765544605,97.67873630416378,
n20_td30d,20,400,2,1.05,3.855909620382184,3.6722948765544605,True,1.0,7.864292332925542,7.864292332925542,14.146276833691562,3.6722948765544605,114.15198390343409,
n20_td30d,20,400,2,1.1,4.039524364209907,3.6722948765544605,True,1.0,7.801631091412078,7.801631091412078,14.460843048550993,3.6722948765544605,112.44566010265433,
n20_td30d,20,400,2,1.5,5.508442314831691,3.6722948765544605,True,1.0,7.701912397314427,7.701912397314427,16.04336816713504,3.6722948765544605,109.73022745223457,
n20_td30d,20,400,2,2.0,7.344589753108921,3.6722948765544605,True,1.0,9.073354731861594,9.073354731861594,17.912595509666666,3.6722948765544605,147.07587589955986,
n20_td30d,20,400,2,4.0,14.689179506217842,3.6722948765544605,True,1.0,11.66304408753438,11.66304408753438,20.482435283801664,3.6722948765544605,217.59552213511952,
n20_td30d,20,400,2,8.0,29.378359012435684,3.6722948765544605,True,1.0,12.32079108551813,12.32079108551813,21.686627544606132,3.6722948765544605,235.50658374901911,
n20_td30d,20,400,3,0.5,1.8361474382772303,3.6722948765544605,False,0.916,4.67952476102431,4.67952476102431,9.28711564817931,3.6722948765544605,27.42780518254257,
n20_td30d,20,400,3,1.0,3.6722948765544605,3.6722948765544605,False,1.0,8.015417630862569,8.015417630862569,13.728781084519825,3.6722948765544605,118.2672661184293,
n20_td30d,20,400,3,1.05,3.855909620382184,3.6722948765544605,True,1.0,8.081879135008315,8.081879135008315,13.798090201567375,3.6722948765544605,120.07707460004295,
n20_td30d,20,400,3,1.1,4.039524364209907,3.6722948765544605,True,1.0,8.108425930674024,8.108425930674024,14.485055580691641,3.6722948765544605,120.79996850039925,
n20_td30d,20,400,3,1.5,5.508442314831691,3.6722948765544605,True,1.0,8.633182510900596,8.633182510900596,15.960545051385116,3.6722948765544605,135.0895775287169,
n20_td30d,20,400,3,2.0,7.344589753108921,3.6722948765544605,True,1.0,9.522750719730743,9.522750719730743,17.680025982495067,3.6722948765544605,159.31334600955267,
n20_td30d,20,400,3,4.0,14.689179506217842,3.6722948765544605,True,1.0,9.731953874231003,9.731953874231003,20.286810142378002,3.6722948765544605,165.0101421964794,
n20_td30d,20,400,3,8.0,29.378359012435684,3.6722948765544605,True,1.0,12.488419527075733,12.488419527075733,21.483290696515073,3.6722948765544605,240.0712618915021,
n20_td30d,20,400,4,0.5,1.8361474382772303,3.6722948765544605,False,0.916,6.086981267516632,6.086981267516632,9.447332051266082,3.6722948765544605,65.75415297879773,
n20_td30d,20,400,4,1.0,3.6722948765544605,3.6722948765544605,False,1.0,7.6641401890988465,7.6641401890988465,13.709078056755938,3.6722948765544605,108.70165514294823,
n20_td30d,20,400,4,1.05,3.855909620382184,3.6722948765544605,True,1.0,6.971601650788686,6.971601650788686,14.187563740772882,3.6722948765544605,89.84318757457211,
n20_td30d,20,400,4,1.1,4.039524364209907,3.6722948765544605,True,1.0,7.8546513113013905,7.8546513113013905,14.506801479107613,3.6722948765544605,113.8894499308573,
n20_td30d,20,400,4,1.5,5.508442314831691,3.6722948765544605,True,1.0,8.959708453061346,8.959708453061346,16.047127020028878,3.6722948765544605,143.98118218294644,
n20_td30d,20,400,4,2.0,7.344589753108921,3.6722948765544605,True,1.0,9.124292310477221,9.124292310477221,17.560557954223537,3.6722948765544605,148.46295347170243,
n20_td30d,20,400,4,4.0,14.689179506217842,3.6722948765544605,True,1.0,11.67496558524587,11.67496558524587,20.047216936566446,3.6722948765544605,217.9201555894644,
n20_td30d,20,400,4,8.0,29.378359012435684,3.6722948765544605,True,1.0,11.995619506014691,11.995619506014691,21.67175622167402,3.6722948765544605,226.65185964776367,
n20_td30d,20,400,5,0.5,1.8361474382772303,3.6722948765544605,False,0.902,5.917947697483946,5.917947697483946,9.408444872441487,3.6722948765544605,61.15121188297587,
n20_td30d,20,400,5,1.0,3.6722948765544605,3.6722948765544605,False,1.0,7.064835320511922,7.064835320511922,13.845193708941903,3.6722948765544605,92.38202698854404,
n20_td30d,20,400,5,1.05,3.855909620382184,3.6722948765544605,True,1.0,7.632993319581827,7.632993319581827,14.149707833372766,3.6722948765544605,107.85349695946805,
n20_td30d,20,400,5,1.1,4.039524364209907,3.6722948765544605,True,1.0,7.195953666466245,7.195953666466245,14.2275503901853,3.6722948765544605,95.95250132031515,
n20_td30d,20,400,5,1.5,5.508442314831691,3.6722948765544605,True,1.0,8.219490752110458,8.219490752110458,16.187003101016394,3.6722948765544605,123.8243667355606,
n20_td30d,20,400,5,2.0,7.344589753108921,3.6722948765544605,True,1.0,7.774335940236558,7.774335940236558,17.638442047718016,3.6722948765544605,111.70238778675767,
n20_td30d,20,400,5,4.0,14.689179506217842,3.6722948765544605,True,1.0,11.182088675045367,11.182088675045367,20.17137633710867,3.6722948765544605,204.49865958305043,
n20_td30d,20,400,5,8.0,29.378359012435684,3.6722948765544605,True,1.0,11.112656124429805,11.112656124429805,21.768263348769153,3.6722948765544605,202.60794674681136,
